Category of Data,Table,Column,ct_name,code_iaids,meaning,Data Type eADMS,Length eADMS,short_desc,Question_Def,Code meaning,typeofchange,Change_notes
Pre eADMS coding,seq_of_events,Subj_Code,,17107,"Miscellaneous equipment/furnishings, rafts",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17108,"Miscellaneous equipment/furnishings, evacuation alarm",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17109,"Miscellaneous equipment/furnishings, lifevest",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17110,"Miscellaneous equipment/furnishings, seat belt",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17111,"Miscellaneous equipment/furnishings, shoulder harness",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17112,"Miscellaneous equipment/furnishings, storage bins/racks",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17113,"Miscellaneous equipment/furnishings, survival equipment",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17114,"Miscellaneous equipment/furnishings, first aid equipment",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17115,"Miscellaneous equipment/furnishings, parachute/drag chute",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17116,Cargo/baggage,int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17117,Hazardous material (HAZMAT),int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17118,"Miscellaneous equipment/furnishings, aircraft tie-down(s)",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17119,"Miscellaneous equipment/furnishings, engine inlet covers",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17120,"Miscellaneous equipment/furnishings, helmet",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17121,"Miscellaneous equipment/furnishings, megaphone",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17122,"Miscellaneous equipment/furnishings, parachutist restraint system",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17123,"Miscellaneous equipment/furnishings, placard/label/marking(s)",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17124,"Miscellaneous equipment/furnishings, protective cover",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17125,"Miscellaneous equipment/furnishings, smoke masks",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17126,"Miscellaneous equipment/furnishings, wheel chocks",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17127,"Miscellaneous equipment/furnishings, smoke generating equipment",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17128,"Miscellaneous equipment/furnishings, tow bar",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17129,"Miscellaneous equipment/furnishings, protective clothing",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17200,Light(s),int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17201,Flight compartment light(s),int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17202,Instrument light(s),int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17203,Passenger compartment light(s),int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17204,Emergency light(s),int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17205,Cargo compartment light(s),int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17206,Landing light(s),int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17207,Exterior light(s),int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17208,Annunciator panel light(s),int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17209,Flashlight,int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17210,Door light(s),int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17211,"Emergency light(s), floor/seat",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17300,Aircraft performance,int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17301,"Aircraft performance, takeoff capability",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17302,"Aircraft performance, landing capability",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17303,"Aircraft performance, climb capability",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17304,"Aircraft performance, engine out capability",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17305,"Aircraft performance, turn capability",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17306,"Aircraft performance, rolling maneuvers",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17307,"Aircraft performance, yawing maneuvers",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17308,"Aircraft performance, two or more engines",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17309,"Aircraft performance, hydroplaning condition",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17310,"Aircraft performance, helicopter hover performance",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17311,"Aircraft performance, crosswind capability",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17400,Aerial application equipment,int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17401,Spray/dusting equipment,int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17402,Aerial application materials,int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17500,Towing/advertising/external load equipment,int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17501,Sign towing equipment,int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17502,Electric sign on aircraft,int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17503,Pickup equipment,int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17504,Glider launch/tow equipment,int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17505,External load sling/harness,int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17506,External load cable/hook,int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17507,External load release system,int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17600,Balloon equipment,int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17601,"Balloon equipment, envelope",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
Pre eADMS coding,seq_of_events,Subj_Code,,17602,"Balloon equipment, basket",int,0,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",,,
